Strata,unique_id,LCC,Bgy_Name,Mun_Name,Pro_Name
1,50D2,Dipterocarp Forest Closed,San Martin,PROSPERIDAD (Capital),AGUSAN DEL SUR
1,51B2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
1,51C2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
1,51D2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
1,52B2,Dipterocarp Forest Closed,Mahagsay,SAN LUIS,AGUSAN DEL SUR
1,52C2,Dipterocarp Forest Closed,Mahagsay,SAN LUIS,AGUSAN DEL SUR
1,52D2,Dipterocarp Forest Closed,Mahagsay,SAN LUIS,AGUSAN DEL SUR
1,53B2,Dipterocarp Forest Closed,Pakwan,LANUZA,SURIGAO DEL SUR
1,53C2,Dipterocarp Forest Closed,Pakwan,LANUZA,SURIGAO DEL SUR
1,53D2,Dipterocarp Forest Closed,Pakwan,LANUZA,SURIGAO DEL SUR
1,54B2,Dipterocarp Forest Closed,Budlingin,ALEGRIA,SURIGAO DEL NORTE
1,54C2,Dipterocarp Forest Closed,Budlingin,ALEGRIA,SURIGAO DEL NORTE
1,54D2,Dipterocarp Forest Closed,Budlingin,ALEGRIA,SURIGAO DEL NORTE
1,55B2,Dipterocarp Forest Closed,New Tubigon,SIBAGAT,AGUSAN DEL SUR
1,55C2,Dipterocarp Forest Closed,New Tubigon,SIBAGAT,AGUSAN DEL SUR
1,55D2,Dipterocarp Forest Closed,New Tubigon,SIBAGAT,AGUSAN DEL SUR
1,56B2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,56C2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,56D2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,57B2,Dipterocarp Forest Closed,Kasapa II,LA PAZ,AGUSAN DEL SUR
1,57C2,Dipterocarp Forest Closed,Kasapa II,LA PAZ,AGUSAN DEL SUR
1,57D2,Dipterocarp Forest Closed,Kasapa II,LA PAZ,AGUSAN DEL SUR
1,58B2,Dipterocarp Forest Closed,Ferlda,ALEGRIA,SURIGAO DEL NORTE
1,58C2,Dipterocarp Forest Closed,Ferlda,ALEGRIA,SURIGAO DEL NORTE
1,58D2,Dipterocarp Forest Closed,Ferlda,ALEGRIA,SURIGAO DEL NORTE
1,59B2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,59C2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,59D2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,60B2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,60C2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,60D2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,61B2,Dipterocarp Forest Closed,Diatagon,LIANGA,SURIGAO DEL SUR
1,61C2,Dipterocarp Forest Closed,Diatagon,LIANGA,SURIGAO DEL SUR
1,61D2,Dipterocarp Forest Closed,Diatagon,LIANGA,SURIGAO DEL SUR
1,62B2,Dipterocarp Forest Closed,Lobo,CANTILAN,SURIGAO DEL SUR
1,62C2,Dipterocarp Forest Closed,Lobo,CANTILAN,SURIGAO DEL SUR
1,62D2,Dipterocarp Forest Closed,Lobo,CANTILAN,SURIGAO DEL SUR
1,63B2,Dipterocarp Forest Closed,Mahaba,CITY OF CABADBARAN,AGUSAN DEL NORTE
1,63C2,Dipterocarp Forest Closed,Mahaba,CITY OF CABADBARAN,AGUSAN DEL NORTE
1,63D2,Dipterocarp Forest Closed,Mahaba,CITY OF CABADBARAN,AGUSAN DEL NORTE
1,64B2,Dipterocarp Forest Closed,Mahaba,MARIHATAG,SURIGAO DEL SUR
1,64C2,Dipterocarp Forest Closed,Mahaba,MARIHATAG,SURIGAO DEL SUR
1,64D2,Dipterocarp Forest Closed,Mahaba,MARIHATAG,SURIGAO DEL SUR
1,65B2,Dipterocarp Forest Closed,Kinamaybay,ESPERANZA,AGUSAN DEL SUR
1,65C2,Dipterocarp Forest Closed,Kinamaybay,ESPERANZA,AGUSAN DEL SUR
1,65D2,Dipterocarp Forest Closed,Kinamaybay,ESPERANZA,AGUSAN DEL SUR
1,66B2,Dipterocarp Forest Closed,Sico-sico,GIGAQUIT,SURIGAO DEL NORTE
1,66C2,Dipterocarp Forest Closed,Sico-sico,GIGAQUIT,SURIGAO DEL NORTE
1,66D2,Dipterocarp Forest Closed,Sico-sico,GIGAQUIT,SURIGAO DEL NORTE
1,67B2,Dipterocarp Forest Closed,Hinapoyan,CARMEN,SURIGAO DEL SUR
1,67C2,Dipterocarp Forest Closed,Hinapoyan,CARMEN,SURIGAO DEL SUR
1,67D2,Dipterocarp Forest Closed,Hinapoyan,CARMEN,SURIGAO DEL SUR
1,68B2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,68C2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,68D2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,69B2,Dipterocarp Forest Closed,New Tubigon,SIBAGAT,AGUSAN DEL SUR
1,69C2,Dipterocarp Forest Closed,New Tubigon,SIBAGAT,AGUSAN DEL SUR
1,69D2,Dipterocarp Forest Closed,New Tubigon,SIBAGAT,AGUSAN DEL SUR
1,70B2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
1,70C2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
1,70D2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
1,71B2,Dipterocarp Forest Closed,Budlingin,ALEGRIA,SURIGAO DEL NORTE
1,71C2,Dipterocarp Forest Closed,Budlingin,ALEGRIA,SURIGAO DEL NORTE
1,71D2,Dipterocarp Forest Closed,Budlingin,ALEGRIA,SURIGAO DEL NORTE
1,72B2,Dipterocarp Forest Closed,Carmen_part of Mis_or,Carmen_part of Mis_or,AGUSAN DEL NORTE
1,72C2,Dipterocarp Forest Closed,Carmen_part of Mis_or,Carmen_part of Mis_or,AGUSAN DEL NORTE
1,72D2,Dipterocarp Forest Closed,Carmen_part of Mis_or,Carmen_part of Mis_or,AGUSAN DEL NORTE
1,73B2,Dipterocarp Forest Closed,Anahao Bag-o,TAGO,SURIGAO DEL SUR
1,73C2,Dipterocarp Forest Closed,Anahao Bag-o,TAGO,SURIGAO DEL SUR
1,73D2,Dipterocarp Forest Closed,Anahao Bag-o,TAGO,SURIGAO DEL SUR
1,74B2,Dipterocarp Forest Closed,Hinimbangan,KITCHARAO,AGUSAN DEL NORTE
1,74C2,Dipterocarp Forest Closed,Hinimbangan,KITCHARAO,AGUSAN DEL NORTE
1,74D2,Dipterocarp Forest Closed,Hinimbangan,KITCHARAO,AGUSAN DEL NORTE
1,75B2,Dipterocarp Forest Closed,San Juan,CITY OF BAYUGAN,AGUSAN DEL SUR
1,75C2,Dipterocarp Forest Closed,San Juan,CITY OF BAYUGAN,AGUSAN DEL SUR
1,75D2,Dipterocarp Forest Closed,San Juan,CITY OF BAYUGAN,AGUSAN DEL SUR
1,76B2,Dipterocarp Forest Closed,Maliwanag,ESPERANZA,AGUSAN DEL SUR
1,76C2,Dipterocarp Forest Closed,Maliwanag,ESPERANZA,AGUSAN DEL SUR
1,76D2,Dipterocarp Forest Closed,Maliwanag,ESPERANZA,AGUSAN DEL SUR
1,77B2,Dipterocarp Forest Closed,Pianing,BUTUAN CITY (Capital),AGUSAN DEL NORTE
1,77C2,Dipterocarp Forest Closed,Pianing,BUTUAN CITY (Capital),AGUSAN DEL NORTE
1,77D2,Dipterocarp Forest Closed,Pianing,BUTUAN CITY (Capital),AGUSAN DEL NORTE
1,78B2,Dipterocarp Forest Closed,Cabangahan,TAGO,SURIGAO DEL SUR
1,78C2,Dipterocarp Forest Closed,Cabangahan,TAGO,SURIGAO DEL SUR
1,78D2,Dipterocarp Forest Closed,Cabangahan,TAGO,SURIGAO DEL SUR
1,79B2,Dipterocarp Forest Closed,Agsabu,ESPERANZA,AGUSAN DEL SUR
1,79C2,Dipterocarp Forest Closed,Agsabu,ESPERANZA,AGUSAN DEL SUR
1,79D2,Dipterocarp Forest Closed,Agsabu,ESPERANZA,AGUSAN DEL SUR
1,80B2,Dipterocarp Forest Closed,Ganayon,LIANGA,SURIGAO DEL SUR
1,80C2,Dipterocarp Forest Closed,Ganayon,LIANGA,SURIGAO DEL SUR
1,80D2,Dipterocarp Forest Closed,Ganayon,LIANGA,SURIGAO DEL SUR
1,81B2,Dipterocarp Forest Closed,Mahagsay,SAN LUIS,AGUSAN DEL SUR
1,81C2,Dipterocarp Forest Closed,Mahagsay,SAN LUIS,AGUSAN DEL SUR
1,81D2,Dipterocarp Forest Closed,Mahagsay,SAN LUIS,AGUSAN DEL SUR
1,82B2,Dipterocarp Forest Closed,Lydia,LA PAZ,AGUSAN DEL SUR
1,82C2,Dipterocarp Forest Closed,Lydia,LA PAZ,AGUSAN DEL SUR
1,82D2,Dipterocarp Forest Closed,Lydia,LA PAZ,AGUSAN DEL SUR
1,83B2,Dipterocarp Forest Closed,Hinapoyan,CARMEN,SURIGAO DEL SUR
1,83C2,Dipterocarp Forest Closed,Hinapoyan,CARMEN,SURIGAO DEL SUR
1,83D2,Dipterocarp Forest Closed,Hinapoyan,CARMEN,SURIGAO DEL SUR
1,84B2,Dipterocarp Forest Closed,Hinimbangan,KITCHARAO,AGUSAN DEL NORTE
1,84C2,Dipterocarp Forest Closed,Hinimbangan,KITCHARAO,AGUSAN DEL NORTE
1,84D2,Dipterocarp Forest Closed,Hinimbangan,KITCHARAO,AGUSAN DEL NORTE
1,85B2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,85C2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,85D2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,86B2,Dipterocarp Forest Closed,Bitaugan,SAN MIGUEL,SURIGAO DEL SUR
1,86C2,Dipterocarp Forest Closed,Bitaugan,SAN MIGUEL,SURIGAO DEL SUR
1,86D2,Dipterocarp Forest Closed,Bitaugan,SAN MIGUEL,SURIGAO DEL SUR
1,87B2,Dipterocarp Forest Closed,Sabud,LORETO,AGUSAN DEL SUR
1,87C2,Dipterocarp Forest Closed,Sabud,LORETO,AGUSAN DEL SUR
1,87D2,Dipterocarp Forest Closed,Sabud,LORETO,AGUSAN DEL SUR
1,88B2,Dipterocarp Forest Closed,Kolambugan,SIBAGAT,AGUSAN DEL SUR
1,88C2,Dipterocarp Forest Closed,Kolambugan,SIBAGAT,AGUSAN DEL SUR
1,88D2,Dipterocarp Forest Closed,Kolambugan,SIBAGAT,AGUSAN DEL SUR
1,89B2,Dipterocarp Forest Closed,Padiay,SIBAGAT,AGUSAN DEL SUR
1,89C2,Dipterocarp Forest Closed,Padiay,SIBAGAT,AGUSAN DEL SUR
1,89D2,Dipterocarp Forest Closed,Padiay,SIBAGAT,AGUSAN DEL SUR
1,90B2,Dipterocarp Forest Closed,Kolambugan,SIBAGAT,AGUSAN DEL SUR
1,90C2,Dipterocarp Forest Closed,Kolambugan,SIBAGAT,AGUSAN DEL SUR
1,90D2,Dipterocarp Forest Closed,Kolambugan,SIBAGAT,AGUSAN DEL SUR
1,91B2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
1,91C2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
1,91D2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
1,92B2,Dipterocarp Forest Closed,San Vicente,ESPERANZA,AGUSAN DEL SUR
1,92C2,Dipterocarp Forest Closed,San Vicente,ESPERANZA,AGUSAN DEL SUR
1,92D2,Dipterocarp Forest Closed,San Vicente,ESPERANZA,AGUSAN DEL SUR
1,93B2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,93C2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,93D2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,94B2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,94C2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,94D2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,95B2,Dipterocarp Forest Closed,Angeles,LA PAZ,AGUSAN DEL SUR
1,95C2,Dipterocarp Forest Closed,Angeles,LA PAZ,AGUSAN DEL SUR
1,95D2,Dipterocarp Forest Closed,Angeles,LA PAZ,AGUSAN DEL SUR
1,96B2,Dipterocarp Forest Closed,Kasapa II,LA PAZ,AGUSAN DEL SUR
1,96C2,Dipterocarp Forest Closed,Kasapa II,LA PAZ,AGUSAN DEL SUR
1,96D2,Dipterocarp Forest Closed,Kasapa II,LA PAZ,AGUSAN DEL SUR
1,97B2,Dipterocarp Forest Closed,Bolhoon,SAN MIGUEL,SURIGAO DEL SUR
1,97C2,Dipterocarp Forest Closed,Bolhoon,SAN MIGUEL,SURIGAO DEL SUR
1,97D2,Dipterocarp Forest Closed,Bolhoon,SAN MIGUEL,SURIGAO DEL SUR
1,98B2,Dipterocarp Forest Closed,Mahaba,MARIHATAG,SURIGAO DEL SUR
1,98C2,Dipterocarp Forest Closed,Mahaba,MARIHATAG,SURIGAO DEL SUR
1,98D2,Dipterocarp Forest Closed,Mahaba,MARIHATAG,SURIGAO DEL SUR
1,99B2,Dipterocarp Forest Closed,Sico-sico,GIGAQUIT,SURIGAO DEL NORTE
1,99C2,Dipterocarp Forest Closed,Sico-sico,GIGAQUIT,SURIGAO DEL NORTE
1,99D2,Dipterocarp Forest Closed,Sico-sico,GIGAQUIT,SURIGAO DEL NORTE
1,100B2,Dipterocarp Forest Closed,Marayag,MAINIT,SURIGAO DEL NORTE
1,100C2,Dipterocarp Forest Closed,Marayag,MAINIT,SURIGAO DEL NORTE
1,100D2,Dipterocarp Forest Closed,Marayag,MAINIT,SURIGAO DEL NORTE
1,101B2,Dipterocarp Forest Closed,San Isidro,LIANGA,SURIGAO DEL SUR
1,101C2,Dipterocarp Forest Closed,San Isidro,LIANGA,SURIGAO DEL SUR
1,101D2,Dipterocarp Forest Closed,San Isidro,LIANGA,SURIGAO DEL SUR
1,102B2,Dipterocarp Forest Closed,San Juan,CITY OF BAYUGAN,AGUSAN DEL SUR
1,102C2,Dipterocarp Forest Closed,San Juan,CITY OF BAYUGAN,AGUSAN DEL SUR
1,102D2,Dipterocarp Forest Closed,San Juan,CITY OF BAYUGAN,AGUSAN DEL SUR
1,103B2,Dipterocarp Forest Closed,Sabud,LORETO,AGUSAN DEL SUR
1,103C2,Dipterocarp Forest Closed,Sabud,LORETO,AGUSAN DEL SUR
1,103D2,Dipterocarp Forest Closed,Sabud,LORETO,AGUSAN DEL SUR
1,104B2,Dipterocarp Forest Closed,San Vicente,ESPERANZA,AGUSAN DEL SUR
1,104C2,Dipterocarp Forest Closed,San Vicente,ESPERANZA,AGUSAN DEL SUR
1,104D2,Dipterocarp Forest Closed,San Vicente,ESPERANZA,AGUSAN DEL SUR
1,105B2,Dipterocarp Forest Closed,San Vicente,ESPERANZA,AGUSAN DEL SUR
1,105C2,Dipterocarp Forest Closed,San Vicente,ESPERANZA,AGUSAN DEL SUR
1,105D2,Dipterocarp Forest Closed,San Vicente,ESPERANZA,AGUSAN DEL SUR
1,106B2,Dipterocarp Forest Closed,Masgad,MALIMONO,SURIGAO DEL NORTE
1,106C2,Dipterocarp Forest Closed,Masgad,MALIMONO,SURIGAO DEL NORTE
1,106D2,Dipterocarp Forest Closed,Masgad,MALIMONO,SURIGAO DEL NORTE
1,107B2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,107C2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,107D2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,108B2,Dipterocarp Forest Closed,Padiay,SIBAGAT,AGUSAN DEL SUR
1,108C2,Dipterocarp Forest Closed,Padiay,SIBAGAT,AGUSAN DEL SUR
1,108D2,Dipterocarp Forest Closed,Padiay,SIBAGAT,AGUSAN DEL SUR
1,109B2,Dipterocarp Forest Closed,Hinimbangan,KITCHARAO,AGUSAN DEL NORTE
1,109C2,Dipterocarp Forest Closed,Hinimbangan,KITCHARAO,AGUSAN DEL NORTE
1,109D2,Dipterocarp Forest Closed,Hinimbangan,KITCHARAO,AGUSAN DEL NORTE
1,110B2,Dipterocarp Forest Closed,Bitaugan,SAN MIGUEL,SURIGAO DEL SUR
1,110C2,Dipterocarp Forest Closed,Bitaugan,SAN MIGUEL,SURIGAO DEL SUR
1,110D2,Dipterocarp Forest Closed,Bitaugan,SAN MIGUEL,SURIGAO DEL SUR
1,111B2,Dipterocarp Forest Closed,Bolhoon,SAN MIGUEL,SURIGAO DEL SUR
1,111C2,Dipterocarp Forest Closed,Bolhoon,SAN MIGUEL,SURIGAO DEL SUR
1,111D2,Dipterocarp Forest Closed,Bolhoon,SAN MIGUEL,SURIGAO DEL SUR
1,112B2,Dipterocarp Forest Closed,Mahagsay,SAN LUIS,AGUSAN DEL SUR
1,112C2,Dipterocarp Forest Closed,Mahagsay,SAN LUIS,AGUSAN DEL SUR
1,112D2,Dipterocarp Forest Closed,Mahagsay,SAN LUIS,AGUSAN DEL SUR
1,113B2,Dipterocarp Forest Closed,Santa Cruz,ROSARIO,AGUSAN DEL SUR
1,113C2,Dipterocarp Forest Closed,Santa Cruz,ROSARIO,AGUSAN DEL SUR
1,113D2,Dipterocarp Forest Closed,Santa Cruz,ROSARIO,AGUSAN DEL SUR
1,114B2,Dipterocarp Forest Closed,San Vicente,ESPERANZA,AGUSAN DEL SUR
1,114C2,Dipterocarp Forest Closed,San Vicente,ESPERANZA,AGUSAN DEL SUR
1,114D2,Dipterocarp Forest Closed,San Vicente,ESPERANZA,AGUSAN DEL SUR
1,115B2,Dipterocarp Forest Closed,Manyayay,LIANGA,SURIGAO DEL SUR
1,115C2,Dipterocarp Forest Closed,Manyayay,LIANGA,SURIGAO DEL SUR
1,115D2,Dipterocarp Forest Closed,Manyayay,LIANGA,SURIGAO DEL SUR
1,116B2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,116C2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,116D2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,117B2,Dipterocarp Forest Closed,San Pedro,LIANGA,SURIGAO DEL SUR
1,117C2,Dipterocarp Forest Closed,San Pedro,LIANGA,SURIGAO DEL SUR
1,117D2,Dipterocarp Forest Closed,San Pedro,LIANGA,SURIGAO DEL SUR
1,118B2,Dipterocarp Forest Closed,Hinapoyan,CARMEN,SURIGAO DEL SUR
1,118C2,Dipterocarp Forest Closed,Hinapoyan,CARMEN,SURIGAO DEL SUR
1,118D2,Dipterocarp Forest Closed,Hinapoyan,CARMEN,SURIGAO DEL SUR
1,119B2,Dipterocarp Forest Closed,Salug,ESPERANZA,AGUSAN DEL SUR
1,119C2,Dipterocarp Forest Closed,Salug,ESPERANZA,AGUSAN DEL SUR
1,119D2,Dipterocarp Forest Closed,Salug,ESPERANZA,AGUSAN DEL SUR
1,120B2,Dipterocarp Forest Closed,San Vicente,ESPERANZA,AGUSAN DEL SUR
1,120C2,Dipterocarp Forest Closed,San Vicente,ESPERANZA,AGUSAN DEL SUR
1,120D2,Dipterocarp Forest Closed,San Vicente,ESPERANZA,AGUSAN DEL SUR
1,121B2,Dipterocarp Forest Closed,Pakwan,LANUZA,SURIGAO DEL SUR
1,121C2,Dipterocarp Forest Closed,Pakwan,LANUZA,SURIGAO DEL SUR
1,121D2,Dipterocarp Forest Closed,Pakwan,LANUZA,SURIGAO DEL SUR
1,122B2,Dipterocarp Forest Closed,Libas Sud,SAN MIGUEL,SURIGAO DEL SUR
1,122C2,Dipterocarp Forest Closed,Libas Sud,SAN MIGUEL,SURIGAO DEL SUR
1,122D2,Dipterocarp Forest Closed,Libas Sud,SAN MIGUEL,SURIGAO DEL SUR
1,123B2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
1,123C2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
1,123D2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
1,124B2,Dipterocarp Forest Closed,Guibonon,ESPERANZA,AGUSAN DEL SUR
1,124C2,Dipterocarp Forest Closed,Guibonon,ESPERANZA,AGUSAN DEL SUR
1,124D2,Dipterocarp Forest Closed,Guibonon,ESPERANZA,AGUSAN DEL SUR
1,125B2,Dipterocarp Forest Closed,Ganayon,LIANGA,SURIGAO DEL SUR
1,125C2,Dipterocarp Forest Closed,Ganayon,LIANGA,SURIGAO DEL SUR
1,125D2,Dipterocarp Forest Closed,Ganayon,LIANGA,SURIGAO DEL SUR
1,126B2,Dipterocarp Forest Closed,Pakwan,LANUZA,SURIGAO DEL SUR
1,126C2,Dipterocarp Forest Closed,Pakwan,LANUZA,SURIGAO DEL SUR
1,126D2,Dipterocarp Forest Closed,Pakwan,LANUZA,SURIGAO DEL SUR
1,127B2,Dipterocarp Forest Closed,San Andres,BUNAWAN,AGUSAN DEL SUR
1,127C2,Dipterocarp Forest Closed,San Andres,BUNAWAN,AGUSAN DEL SUR
1,127D2,Dipterocarp Forest Closed,San Andres,BUNAWAN,AGUSAN DEL SUR
1,128B2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
1,128C2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
1,128D2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
1,129B2,Dipterocarp Forest Closed,San Vicente,ESPERANZA,AGUSAN DEL SUR
1,129C2,Dipterocarp Forest Closed,San Vicente,ESPERANZA,AGUSAN DEL SUR
1,129D2,Dipterocarp Forest Closed,San Vicente,ESPERANZA,AGUSAN DEL SUR
1,130B2,Dipterocarp Forest Closed,Angeles,LA PAZ,AGUSAN DEL SUR
1,130C2,Dipterocarp Forest Closed,Angeles,LA PAZ,AGUSAN DEL SUR
1,130D2,Dipterocarp Forest Closed,Angeles,LA PAZ,AGUSAN DEL SUR
1,131B2,Dipterocarp Forest Closed,Perez,SIBAGAT,AGUSAN DEL SUR
1,131C2,Dipterocarp Forest Closed,Perez,SIBAGAT,AGUSAN DEL SUR
1,131D2,Dipterocarp Forest Closed,Perez,SIBAGAT,AGUSAN DEL SUR
1,132B2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,132C2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,132D2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,133B2,Dipterocarp Forest Closed,Mahagsay,SAN LUIS,AGUSAN DEL SUR
1,133C2,Dipterocarp Forest Closed,Mahagsay,SAN LUIS,AGUSAN DEL SUR
1,133D2,Dipterocarp Forest Closed,Mahagsay,SAN LUIS,AGUSAN DEL SUR
1,134B2,Dipterocarp Forest Closed,Pakwan,LANUZA,SURIGAO DEL SUR
1,134C2,Dipterocarp Forest Closed,Pakwan,LANUZA,SURIGAO DEL SUR
1,134D2,Dipterocarp Forest Closed,Pakwan,LANUZA,SURIGAO DEL SUR
1,135B2,Dipterocarp Forest Closed,Santiago (Pob.),LORETO,DINAGAT ISLANDS
1,135C2,Dipterocarp Forest Closed,Santiago (Pob.),LORETO,DINAGAT ISLANDS
1,135D2,Dipterocarp Forest Closed,Santiago (Pob.),LORETO,DINAGAT ISLANDS
1,136B2,Dipterocarp Forest Closed,Kinamaybay,ESPERANZA,AGUSAN DEL SUR
1,136C2,Dipterocarp Forest Closed,Kinamaybay,ESPERANZA,AGUSAN DEL SUR
1,136D2,Dipterocarp Forest Closed,Kinamaybay,ESPERANZA,AGUSAN DEL SUR
1,137B2,Dipterocarp Forest Closed,Balubo,ESPERANZA,AGUSAN DEL SUR
1,137C2,Dipterocarp Forest Closed,Balubo,ESPERANZA,AGUSAN DEL SUR
1,137D2,Dipterocarp Forest Closed,Balubo,ESPERANZA,AGUSAN DEL SUR
1,138B2,Dipterocarp Forest Closed,Kasapa II,LA PAZ,AGUSAN DEL SUR
1,138C2,Dipterocarp Forest Closed,Kasapa II,LA PAZ,AGUSAN DEL SUR
1,138D2,Dipterocarp Forest Closed,Kasapa II,LA PAZ,AGUSAN DEL SUR
1,139B2,Dipterocarp Forest Closed,Helene,SOCORRO,SURIGAO DEL NORTE
1,139C2,Dipterocarp Forest Closed,Helene,SOCORRO,SURIGAO DEL NORTE
1,139D2,Dipterocarp Forest Closed,Helene,SOCORRO,SURIGAO DEL NORTE
1,140B2,Dipterocarp Forest Closed,Mahaba,MARIHATAG,SURIGAO DEL SUR
1,140C2,Dipterocarp Forest Closed,Mahaba,MARIHATAG,SURIGAO DEL SUR
1,140D2,Dipterocarp Forest Closed,Mahaba,MARIHATAG,SURIGAO DEL SUR
1,141B2,Dipterocarp Forest Closed,Hinimbangan,KITCHARAO,AGUSAN DEL NORTE
1,141C2,Dipterocarp Forest Closed,Hinimbangan,KITCHARAO,AGUSAN DEL NORTE
1,141D2,Dipterocarp Forest Closed,Hinimbangan,KITCHARAO,AGUSAN DEL NORTE
1,142B2,Dipterocarp Forest Closed,Balubo,ESPERANZA,AGUSAN DEL SUR
1,142C2,Dipterocarp Forest Closed,Balubo,ESPERANZA,AGUSAN DEL SUR
1,142D2,Dipterocarp Forest Closed,Balubo,ESPERANZA,AGUSAN DEL SUR
1,143B2,Dipterocarp Forest Closed,Mahagsay,SAN LUIS,AGUSAN DEL SUR
1,143C2,Dipterocarp Forest Closed,Mahagsay,SAN LUIS,AGUSAN DEL SUR
1,143D2,Dipterocarp Forest Closed,Mahagsay,SAN LUIS,AGUSAN DEL SUR
1,144B2,Dipterocarp Forest Closed,Hinapoyan,CARMEN,SURIGAO DEL SUR
1,144C2,Dipterocarp Forest Closed,Hinapoyan,CARMEN,SURIGAO DEL SUR
1,144D2,Dipterocarp Forest Closed,Hinapoyan,CARMEN,SURIGAO DEL SUR
1,145B2,Dipterocarp Forest Closed,Sinakungan,ESPERANZA,AGUSAN DEL SUR
1,145C2,Dipterocarp Forest Closed,Sinakungan,ESPERANZA,AGUSAN DEL SUR
1,145D2,Dipterocarp Forest Closed,Sinakungan,ESPERANZA,AGUSAN DEL SUR
1,146B2,Dipterocarp Forest Closed,Ugoban,TAGBINA,SURIGAO DEL SUR
1,146C2,Dipterocarp Forest Closed,Ugoban,TAGBINA,SURIGAO DEL SUR
1,146D2,Dipterocarp Forest Closed,Ugoban,TAGBINA,SURIGAO DEL SUR
1,147B2,Dipterocarp Forest Closed,Ganayon,LIANGA,SURIGAO DEL SUR
1,147C2,Dipterocarp Forest Closed,Ganayon,LIANGA,SURIGAO DEL SUR
1,147D2,Dipterocarp Forest Closed,Ganayon,LIANGA,SURIGAO DEL SUR
1,148B2,Dipterocarp Forest Closed,Manyayay,LIANGA,SURIGAO DEL SUR
1,148C2,Dipterocarp Forest Closed,Manyayay,LIANGA,SURIGAO DEL SUR
1,148D2,Dipterocarp Forest Closed,Manyayay,LIANGA,SURIGAO DEL SUR
1,149B2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
1,149C2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
